,per_capita-Protein-Energy Malnutrition,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),per_capita-Lower Respiratory Infections,Maternal mortality ratio (per 100 000 live births),per_capita-Nutritional Deficiencies
939,5.776964124475091e-07,1.33364,0.0004459816304094,5.0,1.7330892373425272e-06
940,5.764347701610463e-07,1.28973,0.0003812155279998,5.0,1.5371593870961237e-06
941,5.753174985501999e-07,1.24642,0.0003072195442258,5.0,1.7259524956505997e-06
942,5.743339353629274e-07,1.20423,0.0002417945867877,5.0,1.723001806088782e-06
943,5.734633285493748e-07,1.16223,0.0001944040683782,4.0,1.7203899856481245e-06
944,7.635831904796448e-07,1.12132,0.000167224718715,4.0,1.7180621785792008e-06
945,7.626675747495257e-07,1.08124,0.0001447161723087,4.0,1.7160020431864329e-06
946,7.618648546980872e-07,1.04218,0.0001329454171448,4.0,1.904662136745218e-06
947,7.611699791515543e-07,1.00431,0.0001229289516329,4.0,2.0932174426667743e-06
948,7.605647193040832e-07,0.96786,0.000116936825593,4.0,2.091552978086229e-06
949,7.600329094249781e-07,0.93277,0.0001140049364137,4.0,2.0900905009186898e-06
950,9.494667225206292e-07,0.89924,0.0001129865399799,4.0,2.088826789545384e-06
951,7.591862965355102e-07,0.86666,0.0001131187581837,3.0,2.087762315472653e-06
952,9.485927247491256e-07,0.83548,0.0001151591567845,3.0,2.276622539397902e-06
953,9.483086441177836e-07,0.80592,0.0001198662126164,3.0,2.2759407458826807e-06
954,9.481432037569226e-07,0.77681,0.0001302748761962,3.0,2.275543689016614e-06
955,9.481432037569226e-07,0.74896,0.00013880816503,4.166666666666667,2.275543689016614e-06
956,1.1378236278558188e-06,0.72272,0.0001469688852647,4.166666666666667,2.2756472557116376e-06
957,5.024819533410176e-05,1.38907,0.0003225894884046,10.0,5.283257517224892e-05
958,5.084637913272408e-05,1.33491,0.0003070464167909,10.0,5.323742767159498e-05
959,5.177182898275294e-05,1.27442,0.0003035792658563,10.0,5.413318075766139e-05
960,5.280563767978687e-05,1.20892,0.000298175726868,9.0,5.5121815512832655e-05
961,5.018057330585395e-05,1.14475,0.0002785677460127,9.0,5.230741086151953e-05
962,5.035643390231653e-05,1.08697,0.0002789631991747,9.0,5.242282797027775e-05
963,5.046410226447626e-05,1.03702,0.0002705217153952,9.0,5.2454858959944015e-05
964,5.119206534293408e-05,0.99582,0.0002703914641533,9.0,5.320206054658302e-05
965,5.28741296609162e-05,0.96358,0.0002734874158634,9.0,5.493476890367998e-05
966,5.4004907042016345e-05,0.93748,0.0002763113956159,9.0,5.610052717730585e-05
967,5.491876685274304e-05,0.91413,0.0002753194969125,9.0,5.703399627608456e-05
968,5.537403045525594e-05,0.89227,0.0002791434827915,9.0,5.747839721596886e-05
969,5.69524270232449e-05,0.87041,0.0002888432671653,9.0,5.906177617225397e-05
970,5.717386917450304e-05,0.84828,0.0002907377966803,9.0,5.925817467660707e-05
971,5.687520160024855e-05,0.82617,0.000288874525944,8.0,5.887454290816674e-05
972,5.9471231821003386e-05,0.80579,0.0003061946429617,8.0,6.159789773192438e-05
973,6.073528908074744e-05,0.78737,0.0003099708025951,8.0,6.286846025301213e-05
974,6.339228836104417e-05,0.77086,0.0003220196555601,8.0,6.559216239057048e-05
975,6.617580243922032e-05,0.75591,0.00033405161964,8.944444444444445,6.840560672765177e-05
976,6.8071854396785e-05,0.7411,0.0003431974567011,8.944444444444445,7.034537409176603e-05
977,8.49219809629182e-05,17.4283,0.0006494509591735,380.0,9.13922271315215e-05
978,8.19443503310079e-05,17.32511,0.0006295532299468,370.0,8.824776189493158e-05
979,7.920499714323724e-05,17.24283,0.000607494638283,361.0,8.458786102675821e-05
980,7.65407770989995e-05,17.12203,0.0005973182212823,356.0,8.25439753028426e-05
981,7.475747794654401e-05,17.04234,0.0005848673274641,354.0,7.98878930997382e-05
982,7.37986229033668e-05,16.93772,0.0005739096790834,348.0,7.809757181035904e-05
983,7.080802472251667e-05,16.81278,0.0005615567109181,340.0,7.571551158447327e-05
984,6.797345053146312e-05,16.64972,0.0005465340062933,336.0,7.209305359397605e-05
985,6.461026549434929e-05,16.3968,0.0005330346903283,332.0,6.864840708774612e-05
986,6.072635319107085e-05,16.10012,0.0005115535187291,324.0,6.468676752961895e-05
987,5.500710238763182e-05,15.77214,0.000482768216249,314.0,5.888995667381759e-05
988,5.137426149499101e-05,15.38103,0.0004642711038806,304.0,5.517976234647183e-05
989,4.663248194856624e-05,14.98738,0.0004408323960204,292.0,5.036308050445154e-05
990,4.328513442168012e-05,14.60635,0.0004218776481662,277.0,4.6943033105202384e-05
991,4.125321281815046e-05,14.23438,0.0004101406375833,267.0,4.424257606584252e-05
992,3.987483991424564e-05,13.8185,0.0004022667673701,261.0,4.280681343735194e-05
993,3.796286656455039e-05,13.4206,0.000395734124188,256.0,4.141403625223679e-05
994,3.667643764582411e-05,13.08054,0.0003904629977063,252.0,3.949770208011827e-05
995,3.611218475896527e-05,12.69159,0.0003921557563668,318.0,3.893344919325943e-05
996,3.421451086283566e-05,12.33839,0.0003785319693872,318.0,3.692994823290198e-05
997,2.093272452597322e-07,2.30983,0.0001978142467704,31.0,1.2559634715583932e-06
998,2.106964698227874e-07,2.28381,0.0001860449828535,33.0,8.427858792911496e-07
999,2.114899530640349e-07,2.27453,0.0001749021911839,42.0,8.459598122561389e-07
1000,2.1227271694855425e-07,2.27974,0.0001626009011825,37.0,6.368181508456626e-07
1001,2.1304282245948565e-07,2.29575,0.0001536038749932,38.0,4.260856449189713e-07
1002,2.137939424051947e-07,2.32046,0.0001445247050659,39.0,4.275878848103894e-07
1003,2.1452446469174014e-07,2.3546,0.0001402989999083,33.0,4.2904892938348027e-07
1004,2.152387762125853e-07,2.3934,0.0001323718473707,36.0,6.457163286377559e-07
1005,2.1594349708832586e-07,2.85602,0.0001364762901598,39.0,6.478304912649776e-07
1006,2.166468398700379e-07,2.47917,0.0001410370927553,43.0,6.499405196101136e-07
1007,4.347046453625165e-07,2.51619,0.0001517119212315,32.0,1.086761613406291e-06
1008,6.541828231652243e-07,2.54496,0.0001589664260291,32.0,1.5264265873855235e-06
1009,8.750946743050763e-07,2.56437,0.0001642990251007,30.0,2.187736685762691e-06
1010,1.0974753457650951e-06,2.57143,0.0001705476687318,30.0,2.6339408298362283e-06
1011,1.3214007905500463e-06,2.56746,0.0001783891067242,29.0,2.863035046191767e-06
1012,1.3259779861134743e-06,2.55146,0.0001929297969795,27.0,2.8729523032458616e-06
1013,1.1089415286182322e-06,2.52441,0.0001860803885021,26.0,2.6614596686837573e-06
1014,1.11304508878872e-06,2.49414,0.0001816489584903,25.0,2.448699195335184e-06
1015,8.904360710309758e-07,2.45726,0.0001758611240286,33.44444444444444,2.22609017757744e-06
1016,8.973227254831802e-07,2.41668,0.0001716129712486,33.44444444444444,2.243306813707951e-06
1017,1.082940173322993e-06,1.24092,0.000216210830784,7.0,1.959026605674178e-06
1018,1.2026143231900387e-06,1.20154,0.0002162033305468,7.0,2.113685780152189e-06
1019,1.3703877115466298e-06,1.16298,0.0002240159452007,7.0,2.2920644024983454e-06
1020,1.6362733537417426e-06,1.12475,0.0002319629588437,6.0,2.6301579093478382e-06
1021,1.9275716060119284e-06,1.08674,0.0002320602244168,6.0,2.9459113223955888e-06
1022,2.316852899588712e-06,1.04995,0.0002404311064018,6.0,3.384303450184557e-06
1023,2.683785640673308e-06,1.01457,0.0002436537334591,6.0,3.849592977798365e-06
1024,3.076479180918183e-06,0.98239,0.0002497055335183,6.0,4.341118844220519e-06
1025,3.521582941052552e-06,0.95378,0.0002549065520549,6.0,4.922904872613256e-06
1026,4.007932970155953e-06,0.92839,0.0002606133975228,6.0,5.4986885261285945e-06
1027,4.605334133159024e-06,0.90492,0.0002619283788234,6.0,6.2221003713957015e-06
1028,5.106059232840131e-06,0.88366,0.0002618205516723,6.0,6.7998961898880585e-06
1029,5.75604295956247e-06,0.86436,0.0002667581533118,5.0,7.527133100966307e-06
1030,6.445072504231319e-06,0.84757,0.0002743653809449,5.0,8.367503308552707e-06
1031,7.160786623769111e-06,0.83385,0.0002753816304192,5.0,9.123829853388573e-06
1032,8.212291901265297e-06,0.82336,0.0002927978892628,5.0,1.0413779790459907e-05
1033,8.560159812113536e-06,0.81572,0.0002971403665026,5.0,1.0827177533700766e-05
1034,7.941036217875034e-06,0.81021,0.0002985953696611,7.0,1.006278183233852e-05
1035,7.730102443337729e-06,0.80485,0.0003033475835228,5.944444444444445,9.802216581439496e-06
1036,7.669965183338564e-06,0.79788,0.0003124763737679,5.944444444444445,9.73687138534214e-06
1037,0.0001839849085796,19.09887,0.0007171563648956,484.0,0.00019061727595
1038,0.0001784485807148,18.53218,0.0007162700245896,445.0,0.0001850339473172
1039,0.0001751570484522,17.96836,0.0007219238835904,415.0,0.0001815941546816
1040,0.0001772230612904,17.4059,0.000735385815456,398.0,0.0001835152842353
1041,0.0001720755580673,16.85438,0.0007364944991374,384.0,0.0001781863930592
1042,0.0001650320291769,16.30524,0.0007330576786262,371.0,0.0001709697374499
1043,0.0001558311759668,15.78212,0.0007298315389514,359.0,0.0001615583046562
1044,0.0001460790757324,15.28673,0.0007213007921776,349.0,0.0001516054512516
1045,0.0001298082166808,14.80814,0.000698796632599,342.0,0.0001350995443825
1046,0.0001193914285661,14.34154,0.0006862076777898,339.0,0.0001244986355384
1047,0.0001091215151062,13.91299,0.0006706289499543,339.0,0.0001140517040417
1048,0.0001024562390847,13.49071,0.0006594712806287,339.0,0.000107296691325
1049,9.579273399831504e-05,13.08746,0.000639885955145,336.0,0.0001004674828038
1050,9.080684430608002e-05,12.70075,0.0006325730105711,331.0,9.539973227355428e-05
1051,8.913604524713982e-05,12.33313,0.0006331337119485,325.0,9.36884870430238e-05
1052,8.745643071084662e-05,11.99161,0.000634877263457,320.0,9.193269533647704e-05
1053,8.483890006754552e-05,11.64607,0.0006308343855872,314.0,8.927879017138567e-05
1054,8.081494077502547e-05,11.3215,0.0006224206564735,308.0,8.518331595205388e-05
1055,7.16049497767906e-05,10.99649,0.0005993774774147,361.0,7.582771244791805e-05
1056,6.553884358156729e-05,10.69049,0.0005751756638541,361.0,6.959533820583007e-05
1057,5.682297087538628e-07,1.45366,0.0002870507078721,3.0,1.0417544660487484e-06
1058,5.670265552711498e-07,1.41622,0.0002896560653176,3.0,9.450442587852496e-07
1059,4.71526273019559e-07,1.37999,0.0002961184994562,3.0,9.43052546039118e-07
1060,4.7054638434511e-07,1.34504,0.000301055576704,3.0,8.469834918211981e-07
1061,3.756740178871549e-07,1.31047,0.0002990365182381,3.0,7.513480357743097e-07
1062,3.7494068906974777e-07,1.27643,0.0002949845871256,3.0,6.561462058720586e-07
1063,3.7424946608635546e-07,1.24262,0.0002835875329269,3.0,6.54936565651122e-07
1064,2.80209110719026e-07,1.20918,0.0002673194916259,3.0,5.604182214380519e-07
1065,2.797772525426157e-07,1.17667,0.0002776322936064,3.0,5.595545050852314e-07
1066,2.793965184213576e-07,1.14446,0.000259279969095,3.0,5.587930368427151e-07
1067,2.7907124716847336e-07,1.11274,0.0002664200172968,3.0,5.581424943369467e-07
1068,2.7880688496874017e-07,1.0817,0.0002882863190576,3.0,5.576137699374803e-07
1069,2.786077450910012e-07,1.05198,0.0003181700448939,3.0,5.572154901820024e-07
1070,2.7847481571232885e-07,1.02342,0.0003515280423675,3.0,6.497745699954339e-07
1071,2.78407881838498e-07,0.99605,0.0004282841248948,3.0,6.496183909564953e-07
1072,2.78405659875703e-07,0.97038,0.0004918499991137,3.0,8.35216979627109e-07
1073,2.784674229779993e-07,0.94607,0.0005308517306703,3.0,8.35402268933998e-07
1074,2.785909279464496e-07,0.92297,0.0005245867173231,3.0,8.357727838393488e-07
1075,2.785909279464496e-07,0.89952,0.0005454810369191,3.0,8.357727838393488e-07
1076,3.720021509164366e-07,0.87636,0.0005540042032523,3.0,9.300053772910916e-07
1077,2.9524943656565856e-05,3.804,0.0005216073379326,38.0,2.9524943656565856e-05
1078,2.932723326881342e-05,3.77471,0.0005278901988386,36.0,2.932723326881342e-05
1079,2.9172946953858123e-05,3.75117,0.0005153887295181,34.0,2.9172946953858123e-05
1080,2.9036004645760743e-05,3.73387,0.0005032907471931,34.0,2.9036004645760743e-05
1081,2.8854754782675605e-05,3.72298,0.0004905308313054,38.0,2.8854754782675605e-05
1082,2.8682882055988983e-05,3.71746,0.0004684870735811,33.0,2.8682882055988983e-05
1083,1.9011045417387504e-05,3.71619,0.0004562650900173,31.0,2.851656812608125e-05
1084,1.8888059912926043e-05,3.716,0.0004533134379102,31.0,2.8332089869389067e-05
1085,1.876964947679602e-05,3.72038,0.0004410867627047,30.0,2.815447421519403e-05
1086,1.865689045606769e-05,3.72758,0.0004291084804895,30.0,2.798533568410153e-05
1087,1.854977833014896e-05,3.7375,0.0004266449015934,29.0,1.854977833014896e-05
1088,1.8446951180143705e-05,3.75103,0.0004150564015532,28.0,1.8446951180143705e-05
1089,1.834677234407537e-05,3.76353,0.0003944556053976,28.0,1.834677234407537e-05
1090,1.8249840313897253e-05,3.78193,0.0004014964869057,27.0,1.8249840313897253e-05
1091,1.815672888372431e-05,3.79239,0.0004085263998837,26.0,1.815672888372431e-05
1092,1.8067826621135743e-05,3.80431,0.0004065260989755,25.0,1.8067826621135743e-05
1093,1.7982538954675012e-05,3.81449,0.0004225896654348,25.0,2.697380843201252e-05
1094,1.790125666821811e-05,3.82642,0.0004206795317031,25.0,1.790125666821811e-05
1095,1.790125666821811e-05,3.82544,0.0004206795317031,30.444444444444443,1.790125666821811e-05
1096,1.7751741889672925e-05,3.80753,0.0004171659344073,30.444444444444443,1.7751741889672925e-05
1097,0.000295804474956,6.54735,0.0010527716446286,161.0,0.0003133055631358
1098,0.0003035177037224,6.25727,0.0010181357366618,147.0,0.0003185828160239
1099,0.000270973293835,5.98939,0.0009650055980579,145.0,0.000283227057283
1100,0.0002587587358791,5.75283,0.0009300474669617,137.0,0.0002693342412347
1101,0.0002505865584767,5.55149,0.0009098838139341,137.0,0.0002600505561731
1102,0.0002489626964736,6.04621,0.0008703433797264,142.0,0.0002577457523664
1103,0.0002405508518157,5.20428,0.0008324536821181,137.0,0.0002498645697098
1104,0.0002257208473433,5.03245,0.0007867624661664,132.0,0.0002361701591068
1105,0.0002099643706614,4.85973,0.0007577175750022,125.0,0.0002217316046215
1106,0.0001931982612608,4.68711,0.0007316678011258,131.0,0.000206228787264
1107,0.0001759352463831,4.52474,0.0007156963168723,129.0,0.0001895141412382
1108,0.0001577638133213,4.38497,0.0006929021402133,122.0,0.0001707842105693
1109,0.0001425629787917,4.27089,0.0006663578038549,118.0,0.0001544077635968
1110,0.0001296833499936,4.17669,0.0006482080321303,113.0,0.0001400496692796
1111,0.0001177026169647,4.09446,0.000632549156716,107.0,0.0001268511962415
1112,0.0001066425435111,4.01782,0.0006192774729725,103.0,0.0001142838068425
1113,0.0001009877709997,3.93678,0.0006157357380448,98.0,0.0001077027336086
1114,9.76667857640893e-05,3.84865,0.0006072804314828,95.0,0.0001036173448967
1115,0.0001059458245573,3.75794,0.0006214453494181,126.61111111111111,0.0001123491436239
1116,0.0001090085707988,3.66533,0.0006172360301828,126.61111111111111,0.0001154465769871
1117,0.0003766280781561,31.6542,0.0019240964488822,1020.0,0.0003853701607333
1118,0.0003496526759657,30.67649,0.001837844799359,1070.0,0.0003580880616244
1119,0.0003278052050724,29.74535,0.0017701246340506,1090.0,0.0003359035076682
1120,0.0003145437778923,28.84848,0.0017125161240805,1080.0,0.0003224245043537
1121,0.0003192160837647,27.99319,0.0017174583221828,1020.0,0.000327129610981
1122,0.0003058862343547,27.17098,0.0016692648789072,920.0,0.0003135333902136
1123,0.0002911490371698,26.37321,0.0016297284032096,831.0,0.000298532088829
1124,0.0002734811294885,25.63677,0.001581947779212,772.0,0.0002805872497809
1125,0.0002482024948939,24.94436,0.0015301061774378,754.0,0.0002549327186667
1126,0.0002227088454683,24.28659,0.0014329922275607,750.0,0.0002289725317471
1127,0.0002154198580495,23.67816,0.0014142739871319,747.0,0.0002215221292083
1128,0.0002018675769447,23.08642,0.0013640211040288,748.0,0.000207810407481
1129,0.0001876902051436,22.50541,0.0013107078594147,744.0,0.000193294269027
1130,0.0001857547575497,21.94235,0.0013100363223922,731.0,0.000191302346648
1131,0.0001784845424804,21.4159,0.0012886095923414,767.0,0.0001839750337774
1132,0.0001735120450805,20.87342,0.0012655174012038,699.0,0.0001787751305966
1133,0.0001662070614186,20.32873,0.0012281957628114,621.0,0.0001712511563174
1134,0.0001545851908998,19.80423,0.0011644236240004,576.0,0.0001594184954615
1135,0.000146771348525,19.28801,0.001138243224291,830.0,0.0001515240980107
1136,0.000128850547588,18.7772,0.0010360807532763,830.0,0.0001331328209797
1137,0.0002549147325858,30.37046,0.0012292207350458,1210.0,0.000263516149943
1138,0.0002250364536091,29.45117,0.001200194419249,1180.0,0.0002334561848666
1139,0.000199531925108,28.71256,0.0011619359097455,1150.0,0.0002077832453192
1140,0.0001794227147686,27.97281,0.0011199212893139,1110.0,0.0001867761047181
1141,0.0001615082563885,27.30577,0.0010779234075934,1050.0,0.0001687184464059
1142,0.0001400125445582,26.60788,0.0010055446381913,979.0,0.0001470838851925
1143,0.0001282276102462,25.87983,0.0009648261268261,912.0,0.0001344657102042
1144,0.0001391925474273,25.09816,0.0010103341979114,860.0,0.0001459824277896
1145,0.000127729044121,24.25825,0.0009626246189749,827.0,0.0001337163430642
1146,0.0001147354175195,23.29154,0.0009087566592175,800.0,0.0001206025695518
1147,0.0001054228221881,22.27766,0.0008676617729179,779.0,0.0001111731579438
1148,9.45714130033814e-05,21.27582,0.0008192013788637,762.0,0.0001002081197386
1149,8.105106032593578e-05,20.2437,0.0007613887485163,744.0,8.657726898452231e-05
1150,8.007851306845208e-05,19.34349,0.0007568322626093,726.0,8.489526573422363e-05
1151,7.55876645655658e-05,18.53062,0.0007405229012907,711.0,8.090242223033215e-05
1152,7.009738322413204e-05,17.81618,0.0007056083699751,694.0,7.473192095795896e-05
1153,6.878286726782513e-05,17.23281,0.0006980608347511,679.0,7.333049485578052e-05
1154,6.248821371861781e-05,16.64972,0.0006689586450769,667.0,6.695165755566193e-05
1155,5.52351174834211e-05,16.04503,0.000637156607738,880.0,5.969856132046522e-05
1156,5.002433979974127e-05,15.5331,0.0006029815582312,880.0,5.378961268789384e-05
1157,9.165389452673494e-05,4.4498,0.0003207886308435,231.0,0.0001018376605852
1158,8.775711881932335e-05,4.4491,0.0003421255791651,216.0,9.666001493142862e-05
1159,8.687586716168877e-05,4.45415,0.0003500586412103,227.0,9.581897113421556e-05
1160,8.335374431431286e-05,4.4707,0.0003449562649315,226.0,9.23303013943158e-05
1161,8.082321653309454e-05,4.49599,0.0003425364891164,220.0,9.10864821245986e-05
1162,7.727009891860497e-05,4.53258,0.00033226142535,223.0,8.628494379244222e-05
1163,7.5303746750903e-05,4.57711,0.0003245851153056,221.0,8.439212997946025e-05
1164,7.462598633951681e-05,4.63008,0.0003273069576294,208.0,8.379058115314169e-05
1165,7.255371943344779e-05,4.68806,0.0003297896337883,192.0,8.310698771467657e-05
1166,6.906260791032486e-05,4.74862,0.0003267192604988,185.0,7.835949743671474e-05
1167,6.813754699486696e-05,4.81048,0.0003326715529749,179.0,7.748975932749577e-05
1168,6.310690040388416e-05,4.87192,0.0003303042021139,180.0,7.250580046403712e-05
